symbol,date,open,high,low,close,volume,percent_change,traded_amount
ADBL,2022-09-25,310.0,310.0,300.0,304.0,13739,-0.33,4151161.6
ADBL,2022-09-27,305.0,310.0,304.0,306.1,10558,0.69,3237843.2
ADBL,2022-09-28,305.0,311.0,305.0,310.5,8119,1.44,2515160.5
ADBL,2022-09-29,310.6,316.0,305.0,316.0,9610,1.77,3002242.0
ADBL,2022-10-09,316.0,321.0,315.0,320.5,15873,1.42,5035698.1
ADBL,2022-10-10,324.9,324.9,315.0,316.0,13000,-1.4,4126303.1
ADBL,2022-10-11,316.0,316.0,310.0,316.0,4458,0.0,1392319.6
ADBL,2022-10-12,316.0,319.8,310.0,317.0,24496,0.32,7724142.8
ADBL,2022-10-13,317.0,321.0,310.0,315.9,44417,-0.35,13849857.2
ADBL,2022-10-16,314.0,317.0,313.1,316.0,12032,0.03,3791791.4
ADBL,2022-10-17,315.0,321.0,313.0,313.5,16317,-0.79,5164517.9
ADBL,2022-10-19,314.0,315.0,311.4,313.0,11518,-0.16,3606102.5
ADBL,2022-10-20,313.0,317.0,310.0,316.0,12755,0.96,3991532.1
ADBL,2022-10-23,320.0,320.0,312.0,317.9,17351,0.6,5480341.7
ADBL,2022-10-31,319.0,323.0,312.0,317.5,13157,-0.13,4153072.6
ADBL,2022-11-01,317.5,325.0,313.5,324.0,35973,2.05,11517735.0
ADBL,2022-11-02,324.1,329.0,322.0,324.0,19128,0.0,6213082.5
ADBL,2022-11-03,324.0,326.0,318.0,319.0,12711,-1.54,4061403.7
ADBL,2022-11-06,319.0,323.0,313.0,322.0,16955,0.94,5399213.9
ADBL,2022-11-07,325.0,325.0,319.0,321.0,24381,-0.31,7836657.7
ADBL,2022-11-08,320.0,322.0,318.0,321.0,9278,0.0,2971665.9
ADBL,2022-11-09,320.0,324.9,316.0,316.5,15234,-1.4,4857122.9
ADBL,2022-11-10,322.8,322.8,311.8,314.0,15742,-0.79,4950794.2
ADBL,2022-11-13,314.0,316.0,311.1,311.7,11950,-0.73,3751319.9
ADBL,2022-11-14,310.1,314.4,310.0,311.0,15187,-0.22,4720438.0
ADBL,2022-11-15,317.2,323.5,312.0,315.0,8337,1.29,2617873.5
ADBL,2022-11-16,317.0,317.0,314.0,314.5,13463,-0.16,4234374.8
ADBL,2022-11-17,315.0,320.0,315.0,319.5,17607,1.59,5598034.6
ADBL,2022-11-22,320.0,322.0,316.0,319.0,8935,-0.16,2853490.7
ADBL,2022-11-23,320.0,320.0,316.1,317.0,9236,-0.63,2936074.7
ADBL,2022-11-24,317.0,319.9,315.0,319.0,6331,0.63,2008843.3
ADBL,2022-11-27,325.0,325.3,316.0,316.5,25216,-0.78,7999086.3
ADBL,2022-11-28,315.0,320.0,312.1,312.1,30870,-1.39,9736715.1
ADBL,2022-11-29,312.0,317.9,311.7,314.3,12352,0.7,3892511.1
ADBL,2022-11-30,314.4,319.5,314.0,317.0,7447,0.86,2355373.8
ADBL,2022-12-01,322.0,322.0,315.0,318.0,9580,0.32,3033970.7
ADBL,2022-12-04,320.0,320.0,314.0,317.0,25605,-0.31,8074994.3
ADBL,2022-12-05,316.1,316.1,313.0,315.0,11332,-0.63,3561034.4
ADBL,2022-12-06,312.0,315.4,311.1,311.7,16382,-1.05,5113726.4
ADBL,2022-12-07,312.0,315.0,308.0,309.0,25574,-0.87,7938888.2
ADBL,2022-12-11,308.0,309.0,305.2,307.5,9650,-0.49,2965321.1
ADBL,2022-12-12,307.0,313.0,307.0,310.0,9970,0.81,3092390.1
ADBL,2022-12-13,310.0,314.7,310.0,312.5,6355,0.81,1979263.7
ADBL,2022-12-14,315.0,315.0,311.0,311.1,156925,-0.45,48829366.9
ADBL,2022-12-15,312.0,313.0,309.0,310.0,14709,-0.35,4574270.9
ADBL,2022-12-18,316.2,316.2,302.1,306.0,201937,-1.29,62511436.0
ADBL,2022-12-19,306.0,311.0,305.0,307.0,8067,0.33,2468445.6
ADBL,2022-12-20,309.0,310.0,305.0,305.2,13973,-0.59,4283374.2
ADBL,2022-12-21,302.79,308.7,301.1,307.7,31483,0.82,9644399.4
ADBL,2022-12-22,310.0,310.0,302.0,306.9,15590,-0.26,4769139.0
ADBL,2022-12-26,310.0,315.0,308.7,315.0,21883,2.64,6841894.7
ADBL,2022-12-27,321.0,325.0,320.0,323.3,51610,2.63,16664375.5
ADBL,2022-12-28,323.0,323.0,317.2,322.4,19569,-0.28,6281694.4
ADBL,2022-12-29,325.0,328.8,318.6,328.0,25822,1.74,8386281.9
ADBL,2023-01-01,334.5,336.6,325.0,326.0,39484,-0.61,13009745.0
ADBL,2023-01-02,326.0,329.5,319.5,326.0,25571,0.0,8341448.9
ADBL,2023-01-03,332.0,332.5,326.0,329.0,42776,0.92,14056834.4
ADBL,2023-01-04,332.0,335.0,329.0,334.5,47144,1.67,15643352.9
ADBL,2023-01-05,340.0,342.0,333.5,342.0,53538,2.24,18065349.5
ADBL,2023-01-08,346.8,346.8,338.2,340.0,92031,-0.58,31354479.1
ADBL,2023-01-09,340.0,349.0,335.2,346.0,105273,1.76,35851888.9
ADBL,2023-01-10,340.0,355.8,330.0,340.0,248684,-1.73,85036229.1
ADBL,2023-01-12,340.0,349.4,330.0,330.2,67648,-2.88,22710315.7
ADBL,2023-01-17,329.0,331.0,325.0,328.0,62496,-0.67,20427991.0
ADBL,2023-01-18,328.0,331.0,323.4,324.0,40481,-1.22,13204379.9
ADBL,2023-01-19,324.0,328.0,322.1,324.0,37215,0.0,12068029.4
